,Title,Video ID,Published At,Keyword,Likes,Comments,Views
1496,An Entire Computer Science Degree in 12 Minutes,EJiVWoFk8GA,2022-08-06,computer science,10317.0,757.0,165623.0
1497,Computer Scientist Explains One Concept in 5 Levels of Difficulty | WIRED,fOGdb1CTu5c,2022-01-18,computer science,128268.0,4356.0,4991078.0
1498,Early Computing: Crash Course Computer Science #1,O5nskjZ_GoI,2017-02-22,computer science,62009.0,1740.0,3134189.0
1499,Computer Science in 10 Minutes,A45p5e86Lpw,2020-09-21,computer science,24508.0,1455.0,374241.0
1500,Computer Science degree: What you need to know,k0GlqFrRQI0,2020-06-01,computer science,6806.0,774.0,215489.0
1501,Computer Scientist Explains Machine Learning in 5 Levels of Difficulty | WIRED,5q87K1WaoFI,2021-08-18,computer science,42940.0,1735.0,1407319.0
1502,My Computer Science Degree in 8 Minutes,dh7IwmBQZeI,2021-11-08,computer science,13004.0,376.0,318419.0
1503,Computer Science Careers and Subfields,2VpDcjFshJI,2017-08-21,computer science,8864.0,326.0,351985.0
1504,My Regrets as a Computer Science Student,xa6me8wou_k,2019-07-03,computer science,63890.0,2427.0,1732512.0
1505,What Is Computer Science?,AnVBCyzNgaU,2016-07-15,computer science,2143.0,77.0,198844.0
1506,Computer science is for everyone | Hadi Partovi | TEDxRainier,FpMNs7H24X0,2014-12-08,computer science,10846.0,380.0,759857.0
1507,Is a Computer Science Degree Worth It?,c-41IY0bOGU,2020-03-05,computer science,11672.0,1285.0,302924.0
1508,2021&#39;s Biggest Breakthroughs in Math and Computer Science,9uASADiYe_8,2021-12-23,computer science,33558.0,814.0,950825.0
1509,Top 10 BEST Career Paths For Computer Science Majors ($100k+ Jobs),OhuduvuenYQ,2022-06-16,computer science,752.0,53.0,16115.0
1510,Boolean Logic &amp; Logic Gates: Crash Course Computer Science #3,gI-qXk7XojA,2017-03-08,computer science,47204.0,1277.0,2302755.0
1511,"Lec 1 | MIT 6.00 Introduction to Computer Science and Programming, Fall 2008",k6U-i4gXkLM,2009-08-20,computer science,61813.0,3416.0,6091315.0
1512,6 Reasons Why Computer Science is the Best Major,ywBD6HiD8vQ,2020-11-06,computer science,4557.0,379.0,97136.0
1513,Computer Science Degree Vs Computer Engineering Degree (Which Is Better?),sdDklIYkWA0,2022-06-18,computer science,1514.0,251.0,37830.0
1514,5 Things I Wish I Knew Before Majoring in Computer Science,TOSxb5aXKlk,2020-07-14,computer science,2596.0,177.0,56994.0
1515,Things New Computer Science Students Need to Know,G6IN2UxMFpU,2020-09-07,computer science,7452.0,581.0,113080.0
1516,The Math Needed for Computer Science,eSFA1Fp8jcU,2018-04-21,computer science,59163.0,1583.0,1754969.0
1517,The Man Who Revolutionized Computer Science With Math,rkZzg7Vowao,2022-05-17,computer science,62172.0,1458.0,1345420.0
1518,Computer science education: why does it suck so much and what if it didn’t? | Ashley Gavin | TEDxNYU,5jmN_tBS0t4,2015-07-21,computer science,11911.0,1388.0,610308.0
1519,Should YOU Major In Computer Science? (2022),FPu2S_qEN5s,2019-08-27,computer science,16747.0,1532.0,525081.0
1520,Intro to Algorithms: Crash Course Computer Science #13,rL8X2mlNHPM,2017-05-24,computer science,28944.0,775.0,1515048.0
1521,What You Need to Succeed in Computer Science,D1qnuKSfPOg,2020-11-24,computer science,4849.0,197.0,82596.0
1522,Introduction to Graph Theory: A Computer Science Perspective,LFKZLXVO-Dg,2020-06-14,computer science,13406.0,314.0,362229.0
1523,Day in the Life of a Computer Science Student at Waterloo,M85EcbfhH9A,2022-08-12,computer science,1149.0,146.0,17156.0
1524,The Computer Science Iceberg Explained (Part 1),H565avw-ufk,2022-02-06,computer science,27889.0,962.0,437660.0
1525,"CS50 FULL REVIEW  - Best Course to Learn Computer Science in 2022? (edX, Harvard)",-Zj1kepwRuw,2022-02-08,computer science,10409.0,385.0,199395.0
1526,Computer Science isn&#39;t programming! // How to become a Master Programmer // Featuring Dr Chuck,z3o6yEzcnLc,2022-04-10,computer science,10292.0,653.0,327463.0
1527,Computer Science Terminology,LtoBGQPuu1c,2018-11-08,computer science,5213.0,145.0,135056.0
1528,My HONEST College Advice For Computer Science Majors // as a senior computer science student,bJCzuGbg4s4,2021-12-27,computer science,909.0,32.0,24612.0
1529,Representing Numbers and Letters with Binary: Crash Course Computer Science #4,1GSjbWt0c9M,2017-03-15,computer science,30095.0,1186.0,1530735.0
1530,Registers and RAM: Crash Course Computer Science #6,fpnE6UAfbtU,2017-03-29,computer science,37041.0,1190.0,1672442.0
1531,Is Computer Science Right for You?,ReQdX04S00w,2022-02-24,computer science,61424.0,692.0,872859.0
1532,Everything You Need to Know as a Computer Science Student,aDfqRbGk_Yk,2019-11-22,computer science,6557.0,215.0,179728.0
1533,The Traveling Salesman Problem: When Good Enough Beats Perfect,GiDsjIBOVoA,2022-07-26,computer science,7812.0,408.0,143959.0
1534,Online Computer Science Bachelor&#39;s - Colorado State University,ec5vegLMkTM,2021-01-20,computer science,32.0,5.0,83073.0
1535,Electronic Computing: Crash Course Computer Science #2,LN0ucKNX0hc,2017-03-01,computer science,32189.0,878.0,1750656.0
1536,My College Advice for Computer Science Majors (after graduating 6 years ago),DUnjnfcpn3M,2020-06-10,computer science,11395.0,542.0,282641.0
1537,Data Structures - Computer Science Course for Beginners,zg9ih6SVACc,2020-09-08,computer science,22667.0,588.0,939411.0
1538,Conquering Math as a Computer Science Student,yKJz5IntDW8,2018-08-10,computer science,4440.0,307.0,95826.0
1539,Kirby’s Dream Buffet – Overview Trailer – Nintendo Switch,mQqVCYDD3sA,2022-08-11,nintendo,40994.0,3946.0,1115596.0
1540,Sonic Frontiers - Story Trailer - Nintendo Switch,zDZAbmxP7Yw,2022-08-23,nintendo,33773.0,4225.0,655844.0
1541,Top 10 Nintendo 3DS Games| The Completionist,Yaf9h-Rceus,2022-08-24,nintendo,5333.0,883.0,87181.0
1542,Splatoon 3 Direct - Nintendo Switch,aiuIZN0KDFQ,2022-08-10,nintendo,93512.0,11770.0,2467290.0
1543,Nintendo&#39;s Surprising Event Revealed And Tons of New Games Get Announced | News Wave,z7SGxS0h8YQ,2022-08-24,nintendo,4996.0,791.0,86658.0
1544,Nintendo Direct Mini: Partner Showcase | 6.28.2022,dKB3WXRWTCM,2022-06-28,nintendo,93420.0,11201.0,2745019.0
1545,We&#39;ve Played Splatoon 3 - Is It Any Good?,I0wIauQ0wMs,2022-08-24,nintendo,2677.0,390.0,51017.0
1546,Mario Kart 8 Deluxe — Booster Course Pass - Wave 2 Release Date - Nintendo Switch,xBly7QHQkYA,2022-07-28,nintendo,88302.0,10753.0,2173854.0
1547,Nintendo Switch OLED Kirby Edition,uS5exTLvQVo,2022-08-24,nintendo,959.0,87.0,9269.0
1548,Xenoblade Chronicles 3 Direct - Nintendo Switch,hoHvpS2x8us,2022-06-22,nintendo,27953.0,6430.0,848504.0
1549,ON A JOUE A SPLATOON 3 EN AVANT PREMIERE SUR NINTENDO SWITCH !,_sapOflid6o,2022-08-24,nintendo,3465.0,317.0,59232.0
1550,Denuvo Is Bringing DRM To Nintendo Switch - And This Is NOT GOOD!,QrW6gVz7H5M,2022-08-24,nintendo,2208.0,837.0,37340.0
1551,Nintendo Switch games that will be NOSTALGIC...,U_VQPOYJxpI,2022-08-24,nintendo,7455.0,160.0,71578.0
1552,LEGO Star Wars: The Skywalker Saga Nintendo Switch NEW PATCH Review!,tDdvopwhCaE,2022-08-23,nintendo,697.0,120.0,17418.0
1553,Deep Cut: Anarchy Rainbow - Splatoon 3 - Nintendo Switch,DtMOAvOWTvY,2022-08-10,nintendo,59959.0,5338.0,1310018.0
1554,"🚨 DÉPÊCHEZ-VOUS 🚨 Ces PROMOS disparaissent bientôt du PS Store, Xbox Store, Nintendo eShop...",96mrgd8-3yE,2022-08-24,nintendo,406.0,57.0,13184.0
1555,Nintendo&#39;s Big Switch Reveal Means No Direct? + PSVR 2 Coming Soon!,cCyPBq_u638,2022-08-23,nintendo,1897.0,349.0,36948.0
1556,This &quot;Nintendo Switch Lite OLED PRO&quot; can play ANYTHING!,T17B7v6T8W4,2022-08-23,nintendo,7166.0,897.0,156610.0
1557,Splatoon 3 Direct – 10/08/2022,QkQ2TlVoXVg,2022-08-10,nintendo,4122.0,567.0,112040.0
1558,Nintendo Switch: Unboxing &amp; Review,y9b2vxjP0po,2017-03-09,nintendo,54951.0,6290.0,5370346.0
1559,Nintendo Switch ATTENTION HOGWARTS LEGACY DIFFERENCES 😱❌⚠️ &amp; COLLECTOR à 300€ &amp; PAS SUR SWITCH ❌,LL2H1ksXocA,2022-08-24,nintendo,760.0,80.0,11630.0
1560,18 AMAZING Nintendo Switch secrets! 🔥😱🤯,tOtVkaGqtbQ,2022-07-31,nintendo,3769.0,590.0,180396.0
1561,Nintendo Switch OLED Review Vs Original | One Month Later,TlBU5LfBEcM,2021-11-03,nintendo,8058.0,662.0,566503.0
1562,Pokémon Presents | 08.03.2022,ojiBuA97rdc,2022-08-03,nintendo,119930.0,11926.0,3432799.0
1563,Evolution of Nintendo [1889-2022],q6S7VOi3E5k,2021-03-06,nintendo,92823.0,5623.0,8295441.0
1564,Splatoon 3: Early Switch Multiplayer Hands-on - How Is Nintendo&#39;s Shooter Shaping Up?,JDB-Vm4eqTk,2022-08-24,nintendo,2104.0,481.0,46065.0
1565,OLED Nintendo Switch Unboxing!,46C33cO4A3c,2021-11-15,nintendo,20892.0,976.0,640120.0
1566,The WEIRD Nintendo Switch Accessories on Amazon,aJ8ZOtE--_g,2021-09-29,nintendo,79878.0,3067.0,2750006.0
1567,"I Customized A Nintendo Switch In 10 Hours, 1 Hour, 10 Minutes, 1 Minute &amp; 10 Seconds - Challenge",28RxpkcVAFw,2021-02-28,nintendo,565673.0,35186.0,31667627.0
1568,Nintendo employees when their joycons drift,sgNyDjjDCD4,2021-02-26,nintendo,350411.0,15822.0,6058858.0
1569,Nintendo BIG ANNOUNCEMENT Revealed Just Now…,kmgWldPQ6t0,2022-08-23,nintendo,2179.0,324.0,55298.0
1570,Top 10 Must Have Nintendo Switch Games! 2022 Guide,AsuXEeDKRoQ,2022-05-17,nintendo,7785.0,331.0,621651.0
1571,Bayonetta 3 - Release Date Revealed - Nintendo Switch,gOGJGv6OoXA,2022-07-13,nintendo,43557.0,4766.0,514758.0
1572,Nintendo Switch Online Is About To Get VERY Interesting In 2022...,LoumzWmxUDo,2022-08-16,nintendo,3016.0,573.0,56101.0
1573,Splatoon 3 DEBERÍA SER GRATIS: Jugamos EL MEJOR SHOOTER ONLINE 🐙 (Nintendo Switch),LKkUMbagFcc,2022-08-24,nintendo,2118.0,245.0,35759.0
1574,¡RUMORES apuntan a un NINTENDO DIRECT el DÍA 14 de SEPTIEMBRE! ¿NUEVO STAR FOX en CAMINO?,EvMp_cnU1Cc,2022-08-24,nintendo,221.0,35.0,2225.0
1575,Nintendo Switch: Five Years In - Scott The Woz,92F46l6vpRs,2022-06-08,nintendo,89783.0,7013.0,2610708.0
1576,Splatoon 3 – Release Date Revealed  - Nintendo Switch,Rkz-PjCQjWk,2022-04-22,nintendo,77209.0,8351.0,1700683.0
1577,Nintendo has been accused...,_bFhv1gXFrc,2022-08-17,nintendo,5437.0,1020.0,109574.0
1578,"LA FECHA DEFINITIVA del NINTENDO DIRECT con ZELDA, METROID y MARIO!? | Nuevo Star Fox | PS Showcase",6i0BA-cDnrU,2022-08-24,nintendo,814.0,85.0,12274.0
1579,"Pokemon Presents - Official Full Presentation (August 3, 2022)",nHnh15pScSI,2022-08-03,nintendo,4936.0,750.0,208877.0
1580,"No One Has The Balls To Make This Nintendo Video, So I Will",JbTvmqtskYY,2022-08-18,nintendo,4972.0,1307.0,87422.0
1581,Mario Strikers: Battle League - 1st Free Update - Nintendo Switch,29qaA3suXBk,2022-07-19,nintendo,28895.0,6897.0,707813.0
1582,nintendo switch OLED unboxing (+ accessories!!) 🐶🍃🌸,k1wBOG4v3T4,2021-12-22,nintendo,22443.0,300.0,681002.0
1583,Nintendo Switch accessories you NEED!,-fDBPPKcjX0,2022-08-22,nintendo,24496.0,257.0,254500.0
1584,The Nintendo Switch BIGGEST SECRET Has Finally Been Revealed....,xvCmnfVQQRE,2022-08-21,nintendo,3675.0,685.0,85298.0
1585,Nintendo Switch HUNTING in NEW YORK CITY!,8nkTemr8AVY,2022-07-20,nintendo,15392.0,1232.0,297966.0
1586,Steam Deck is the &quot;END&quot; of Nintendo Switch?,xc7d1iU7SVI,2022-05-23,nintendo,24059.0,3355.0,805728.0
1587,Xbox REVEALS Big Updates For Xbox Series X Exclusives &amp; Xbox Game Pass For PC | Xbox News,kVMMvvKkJpM,2022-08-24,xbox,926.0,258.0,16396.0
1588,Xbox Says Console Exclusives are Fading Away,mxjMX7ziMNc,2022-08-24,xbox,1079.0,473.0,16451.0
1589,Xbox &amp; Bethesda Games Showcase 2022,rOYnwhKwlw8,2022-06-12,xbox,115164.0,5254.0,4098562.0
1590,Xbox just said &quot;Console Exclusives are DOOMED&quot; but will PlayStation AGREE?,sN9kJY3Ie4s,2022-08-24,xbox,1209.0,1167.0,19967.0
1591,Best Gamescom 2022 Game Reveals | Huge Xbox Game Pass Game Steals the Show | News Dose,rnn-sfBHX7o,2022-08-24,xbox,858.0,162.0,18992.0
1592,The Xbox Series S: Should You Buy One?,5xRFvRGMwho,2021-10-14,xbox,24017.0,3549.0,1148562.0
1593,Evolution of Xbox (Animation),qV_dH7cfbMs,2020-08-14,xbox,64432.0,5717.0,4526546.0
1594,If I Can Fix This Xbox Series X I&#39;ll GIVE IT AWAY!!!,pIZW8eoxQ5o,2022-08-24,xbox,6900.0,383.0,114921.0
1595,"🚨 DÉPÊCHEZ-VOUS 🚨 Ces PROMOS disparaissent bientôt du PS Store, Xbox Store, Nintendo eShop...",96mrgd8-3yE,2022-08-24,xbox,406.0,57.0,13184.0
1596,PlayStation 5 vs Xbox Series X: Which is better?,jGZzpr4BtAM,2020-11-24,xbox,52160.0,11181.0,2497202.0
1597,Lies of P - Gameplay Reveal,eghRcO16Zig,2022-08-23,xbox,7292.0,316.0,135067.0
1598,the GameStop Xbox SCAM,KdVM2RhDaAM,2022-01-15,xbox,39845.0,3375.0,1760155.0
1599,Microsoft&#39;s HUGE plans for Xbox! We can&#39;t stop it,NdqOOCel9-o,2022-08-21,xbox,1708.0,301.0,58559.0
1600,"Xbox Just REVEALED Big Official Updates On Xbox Series X Exclusives, Xbox GamePass And Free Games!",573n5HGVo94,2022-08-20,xbox,3205.0,439.0,84465.0
1601,The NEW Xbox Game Pass! What you need to know today,lVuMJBUSfdI,2022-08-12,xbox,1793.0,185.0,75483.0
1602,The Evolution of XBOX Startup Screens (2001-2019),XWv_4L1_Z7Q,2019-05-07,xbox,124490.0,7455.0,8830062.0
1603,"New Game Pass Additions, Updates, and Events | This Week on Xbox",P1W_9yI5UJY,2022-08-12,xbox,2976.0,131.0,103500.0
1604,I spent 20 days customizing my new Xbox,DRHNWCmF3_0,2022-07-16,xbox,117231.0,5092.0,2657361.0
1605,The Ultimate Xbox MYSTERY TECH,IeOd4_6kI30,2022-02-19,xbox,35423.0,1060.0,1034342.0
1606,When customers blame you for unrelated issues. Xbox one X Prior repair gone wrong. No Signal,_keRzD8rVp8,2022-08-24,xbox,2468.0,220.0,37870.0
1607,TEM JOGÃO! MUITOS JOGOS REVELADOS para o XBOX GAME PASS e GAMEPLAY de JOGO AGUARDADO!,EFvqXRTW330,2022-08-24,xbox,1562.0,130.0,10503.0
1608,Weird loophole brings PS5 exclusives to Xbox Series! How it works,_L55PffW9sE,2022-08-24,xbox,855.0,139.0,24863.0
1609,JOGOS CONFIRMADOS NO GAME PASS EM SETEMBRO E GRANDES LANÇAMENTOS NO XBOX!,kHDWTIUtSD8,2022-08-24,xbox,1409.0,122.0,12041.0
1610,"Mom Throws Out Her Son&#39;s Xbox, She Instantly Regrets The Decision She Made | Dhar Mann",gEFmwpWfdAI,2021-01-06,xbox,438812.0,40924.0,22439610.0
1611,"All Xbox, Nintendo and PlayStation Startups (Unused Brand ID)",Hru1FjQUkpI,2018-11-19,xbox,199933.0,22438.0,17069314.0
1612,LEAKED Gameplay for New Xbox Games - Dead Island 2 | RedFall &amp; Gamescom 2022 Event Xbox News Cast 66,SxXpaOL9WzI,2022-08-23,xbox,1025.0,43.0,14264.0
1613,Why I regret buying an Xbox Series X,JzjkmhcpYYU,2022-03-01,xbox,2295.0,1399.0,179180.0
1614,Xbox Series X - Unbox &amp; Setup,dnOwCyedro8,2020-11-21,xbox,25029.0,2468.0,1651459.0
1615,Reloading a Controller: Xbox vs. Playstation,60zVVNU_Jvw,2022-08-23,xbox,1781.0,66.0,33246.0
1616,Things Are Getting HEATED Between Xbox &amp; PlayStation...,X_vhvlA1sxo,2022-08-11,xbox,2363.0,725.0,42216.0
1617,*XBOX* Mod in Among Us,3okShyDl_UY,2021-08-24,xbox,466063.0,10976.0,8324871.0
1618,25 amazing Xbox Series X and S secrets! 😱🔥😲 #Xbox #XboxSeriesX #XboxSerieS,kqIdgOs2cPE,2021-10-08,xbox,7455.0,300.0,447522.0
1619,Xbox Gamepass Continue to Deliver Great Content and Playstation Fanboys Continue to Hate it,xFcT0zIQcds,2022-08-24,xbox,449.0,282.0,4368.0
1620,All Xbox Startup Animations (2001-2020),EnCdmRnME_A,2020-03-13,xbox,6875.0,227.0,543947.0
1621,Sonic Frontiers - Story Trailer,aT7_2vZFoqM,2022-08-23,xbox,1872.0,100.0,28892.0
1622,"New Releases, Updates, and Games Coming Soon | This Week on Xbox",ht6QvakANDk,2022-08-19,xbox,1537.0,59.0,41735.0
1623,Friend’s Mom STEALS New XBOX Series X from Kid!? *CRAZIEST STORY EVER* (LANKYBOX REACTION!),5PW3X8Yc2Gg,2022-06-05,xbox,21393.0,1087.0,1557335.0
1624,FORZA HORIZON 2 FINALMENTE NO PC! (FICOU INCRÍVEL)😱 | Emulador de Xbox 360,DWAWh70Ccbk,2022-08-23,xbox,1785.0,133.0,19147.0
1625,PlayStation vs Xbox: Which Console Is Better In Fortnite?,iFLu5DH5NI8,2022-04-19,xbox,15593.0,1407.0,607849.0
1626,Xbox Series Upgrades in 2022! Time to swap?,Ki2JWyOCXwo,2022-08-17,xbox,1466.0,321.0,52695.0
1627,NEW Xbox Series X Performance Update | Sony can’t match it,AhEvsny6zLQ,2022-07-29,xbox,2498.0,294.0,129231.0
1628,Sony PlayStation is PAYING for Games NOT to go on Xbox Game Pass?!,6lbJ55D7rKg,2022-08-11,xbox,1822.0,1575.0,30352.0
1629,Microsoft Xbox Upgrades- they just got it right,H1nGMrBKOeI,2022-08-10,xbox,1969.0,312.0,82902.0
1630,"Xbox Just Got BIG News - Massive Game Pass Change, NEW Partnership Announced, &amp; MORE!",qqR9pYcrLeU,2022-08-09,xbox,2364.0,307.0,50941.0
1631,Saints Row: Performance Review PS5 vs Xbox Series X|S vs PC vs Xbox One X,YBSRq8EEw6c,2022-08-22,xbox,1639.0,392.0,92899.0
1632,13 NEW XBOX GAME PASS GAMES REVEALED FOR AUGUST &amp; SEPTEMBER,x_WBikPDezY,2022-08-16,xbox,1050.0,173.0,79741.0
1633,Series X vs. Xbox One - What&#39;s the Difference??,9QvqBERvunI,2020-10-11,xbox,82083.0,6414.0,2541347.0
1634,The Xbox Series S Gets An Upgrade!,eXSfV9F6Zcs,2022-08-05,xbox,4134.0,826.0,77502.0
1635,"PS5, Xbox Predictions for Gamescom - Next-Gen Console Watch",13yafinMNv4,2022-08-19,xbox,1490.0,237.0,57446.0
1636,Previously On | Marvel Studios’ She-Hulk: Attorney at Law | Disney+,U8agdTVOuxw,2022-08-24,marvel,9401.0,780.0,150039.0
1637,Official Clip | Marvel Studios’ She-Hulk: Attorney at Law | Disney+,6UsZwc8aRuE,2022-08-24,marvel,17307.0,1101.0,331603.0
1638,HUGE MARVEL STUDIOS D23 REVEALS! New Phase 6 Films and Casting Rumors D23 Preview,w4gOESctqLU,2022-08-23,marvel,4147.0,1292.0,106966.0
1639,Marvel Studios’ Black Panther: Wakanda Forever | Official Teaser,RlOB3UALvrQ,2022-07-24,marvel,1435534.0,64164.0,36868871.0
1640,Why Marvel Phase Four Sucks!,NWzBX3OP234,2022-08-23,marvel,20319.0,2958.0,190106.0
1641,Official Trailer | She-Hulk: Attorney at Law | Disney+,u7JsKhI2An0,2022-07-24,marvel,599842.0,39313.0,23222262.0
1642,Marvel Studios&#39; Thor: Love and Thunder ธอร์: ด้วยรักและอัสนี | ตัวอย่าง Official,8Ltc-BfxBhY,2022-05-24,marvel,8870.0,554.0,834400.0
1643,I Am Groot | Official Trailer | Disney+,D7eFpRf4tac,2022-07-22,marvel,697363.0,18075.0,18609928.0
1644,Ms. Marvel | Tráiler Oficial Doblado | Disney+,hJUVWZNwkFk,2022-03-15,marvel,48823.0,3061.0,1461872.0
1645,Marvel Studios&#39; Black Panther: Wakanda Forever | Official Hindi Teaser,ys2cEkHskH4,2022-07-24,marvel,162408.0,3151.0,14118968.0
1646,Marvel’s Midnight Suns | “Darkness Falls” Trailer,WVZTsTXO3Nk,2022-06-09,marvel,283831.0,9805.0,12550897.0
1647,Mulher-Hulk: Defensora de Heróis | Trailer 2 Oficial Dublado | Disney+,MrktLFjzYWQ,2022-07-24,marvel,79336.0,3695.0,1667301.0
1648,Marvel Studios&#39; The Multiverse Saga Revealed at Hall H,BL4aMClEINw,2022-07-24,marvel,61689.0,1928.0,1284173.0
1649,Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,wsoH9bd8JfA,2022-05-24,marvel,8574.0,723.0,936041.0
1650,I&#39;m a Hulk | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,jqm0YYcOrOE,2022-07-27,marvel,98519.0,5633.0,3020492.0
1651,Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Legendado | Open Caption,qkLquw1rOPA,2022-07-24,marvel,15312.0,595.0,286969.0
1652,Nailing It Clip | Marvel Studios’ She-Hulk: Attorney At Law | Disney+,RLil-mR8YeQ,2022-08-01,marvel,101465.0,5079.0,3487219.0
1653,She Hulk : Defensores de Héroes | Tráiler Oficial Doblado | Disney+,PF1XE7yEmgY,2022-07-24,marvel,44866.0,2709.0,1486176.0
1654,Marvel Studios’ Ms. Marvel | Official Trailer | Disney+,m9EX0f6V11Y,2022-03-15,marvel,833480.0,56565.0,23717752.0
1655,Thor: Amor e Trovão | Marvel Studios | Trailer Oficial Dublado,1c_W_4cNLn0,2022-05-24,marvel,183765.0,3810.0,4181136.0
1656,SPIDER-MAN #1 Trailer | Marvel Comics,VdN0TWU9q2Y,2022-08-24,marvel,7387.0,566.0,125674.0
1657,Pantera Negra: Wakanda para Sempre | Marvel Studios | Teaser Trailer Oficial Dublado,oHDi01Yn4tY,2022-07-24,marvel,137796.0,4891.0,2064594.0
1658,Marvel Studios&#39; Thor: Love and Thunder | Official Teaser,tgB1wUcmbbw,2022-04-18,marvel,1790536.0,68822.0,44424347.0
1659,ARE YOU HOLDING OUT FOR CAPTAIN MARVEL? | Marvel&#39;s Avengers Game,smhxQgeLfuA,2022-08-24,marvel,142.0,6.0,2813.0
1660,Marvel Studios Celebrates The Movies,QdpxoFcdORI,2021-05-03,marvel,626889.0,35593.0,14694097.0
1661,Mulher-Hulk: Defensora de Heróis | Marvel Studios | Trailer Oficial Dublado | Disney+,yRnApYO_hBI,2022-05-17,marvel,88764.0,5853.0,1815856.0
1662,Marvel Studios&#39; Thor: Love and Thunder | Official Trailer,Go8nTmfrQd8,2022-05-24,marvel,1602939.0,61259.0,54583132.0
1663,Marvel Movie Kisses Ranked Worst To Best,QFn7PN0smwM,2021-04-15,marvel,18225.0,830.0,1667322.0
1664,Thor: Amor y Trueno de Marvel Studios | Teaser Oficial | Doblado,vKKu-Wt7O2Q,2022-04-18,marvel,148031.0,5179.0,3653854.0
1665,Call My Lawyer | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,KtoeIXKrU_E,2022-08-11,marvel,45763.0,2234.0,1208037.0
1666,Mutant Genesis for Marvel Champions: The Card Game | Gameplay,u1RbN7KATAw,2022-08-24,marvel,157.0,10.0,4806.0
1667,Official Trailer | She-Hulk: Attorney at Law | Disney+,gim2kprjL50,2022-05-17,marvel,785650.0,55050.0,23973948.0
1668,"THE ROCK quiere DC VS MARVEL, con quién se acostó CAPITÁN AMÉRICA, vuelve PUNISHER, EZRA pide perdón",hQKbnNhvM0U,2022-08-23,marvel,3867.0,199.0,43046.0
1669,Car Crash | Marvel Studios&#39; She-Hulk: Attorney at Law | Disney+,K8SCPBQCmjg,2022-08-12,marvel,55962.0,2766.0,1685445.0
1670,Thor: Love and Thunder de Marvel Studios | Teaser Oficial en español | HD,nGpH8MedZH4,2022-04-18,marvel,11620.0,499.0,1048056.0
1671,"Marvel Studios&#39; X-Men &#39;97, What If...? Season 2, Spider-Man: Freshman Year and More",BE3ZMhLlsiI,2022-07-23,marvel,15641.0,470.0,377483.0
1672,AGATHA: COVEN OF CHAOS - TEASER TRAILER | Marvel Studios &amp; Disney+,RVwJp_959d8,2022-08-24,marvel,641.0,32.0,21129.0
1673,AVENGERS Disney Infinity 2.0 Marvel Super Heroes - Superhero Game Videos PC,WnYKgqrZovA,2018-01-26,marvel,19007.0,141.0,9904507.0
1674,Top 10 Marvel Moments That Left Us Speechless,rPHQhHDvoic,2022-07-23,marvel,14868.0,840.0,618566.0
1675,LEGO MARVEL 2023 SETS!,aEH_mEZWnd4,2022-08-24,marvel,1734.0,348.0,35516.0
1676,Planning our Halloween theme!! Last year Marvel!! This year ?!,UOvSoHuaNWc,2022-08-23,marvel,8033.0,404.0,196801.0
1677,FULL Marvel Studios Panel from Hall H | San Diego Comic-Con 2022 | AUDIENCE REACTION SDCC 2022,rf-NqJQJHBU,2022-07-24,marvel,-1.0,821.0,553892.0
1678,8 Actors Before And After They Got The Call From Marvel,_ah_OllAFdI,2020-03-10,marvel,171757.0,4288.0,11563268.0
1679,Marvel&#39;s Spider-Man PC - AMAZING SPIDER-MAN 2 MOVIE SUIT FREE ROAM GAMEPLAY! [MOD],NdiklopuK70,2022-08-24,marvel,1075.0,103.0,19923.0
1680,When Andrew Tate catches you watching Marvel🤣 #shorts,Z7tIF7m9KrM,2022-08-23,marvel,33342.0,435.0,269849.0
1681,Bionic Avengers Bad On Defense? - Masters Cosmic Crucible Round 1 - MARVEL Strike Force - MSF,r6LvjmIKEB0,2022-08-23,marvel,346.0,24.0,9050.0
1682,MARVEL COMIC-CON 2022 FULL ANNOUNCEMENT! (AUDIENCE REACTION),JXYGEii95vk,2022-07-24,marvel,135411.0,5708.0,3666465.0
1683,"Top 10 Marvel karakter, akiket valódi emberekről mintáztak",kImQ6TnnVPs,2022-08-22,marvel,393.0,13.0,12513.0
1684,Marvel Bloopers You Have to See!,9VgG6QcB01k,2022-03-14,marvel,59583.0,523.0,3442343.0
1685,SHE-HULK Breakdown: Every Easter Egg and Marvel Reference in Episode 1,qCzxj40A0lk,2022-08-18,marvel,18551.0,2136.0,504475.0
1686,Lifetime Movies (2022) #LMN Movies ~ New Lifetime 2022 Based On True Story,-nge39bi7l8,2022-08-20,movies,1810.0,13.0,285609.0
1687,Prepper (2016) | Full Post-Apocalyptic Thriller Movie HD,EHkkwCjQzsc,2022-07-05,movies,779.0,105.0,41517.0
1688,Friday After Next (2002) Full Movie - HD,2ZqYj6whM5I,2022-03-09,movies,17411.0,441.0,2322280.0
1689,The Hunt - Best Action Movie 2022 special for USA full movie english Full HD 1080p,LMW7L2uM9qQ,2022-05-27,movies,4192.0,198.0,1010999.0
1690,Please Leave Whatever You Are Doing And Watch This Amazing Movie- Nigerian Movies,pRltEL1hFqE,2022-08-24,movies,4758.0,141.0,1266475.0
