id,country,state,city,station,pollutant_id,last_update,pollutant_min,pollutant_max,pollutant_avg
692,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",10,15,12
693,India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",50,124,118
694,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM2.5,"21-10-2021 01:00:00",36,108,59
695,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",PM10,"21-10-2021 01:00:00",58,123,85
696,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NO2,"21-10-2021 01:00:00",16,58,33
697,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",NH3,"21-10-2021 01:00:00",1,2,1
698,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",7,9,8
699,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",18,33,28
700,India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",OZONE,"21-10-2021 01:00:00",19,29,23
701,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM2.5,"21-10-2021 01:00:00",30,66,47
702,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",PM10,"21-10-2021 01:00:00",38,111,75
703,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NO2,"21-10-2021 01:00:00",14,50,27
704,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",NH3,"21-10-2021 01:00:00",3,4,3
705,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",4,8,7
706,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",18,58,25
707,India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",OZONE,"21-10-2021 01:00:00",13,81,45
708,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM2.5,"21-10-2021 01:00:00",20,97,63
709,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",PM10,"21-10-2021 01:00:00",29,120,74
710,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NO2,"21-10-2021 01:00:00",2,79,18
711,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",NH3,"21-10-2021 01:00:00",2,2,2
712,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",3,7,6
713,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",6,53,23
714,India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",OZONE,"21-10-2021 01:00:00",15,75,57
715,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",PM2.5,"21-10-2021 01:00:00",38,234,111
716,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NO2,"21-10-2021 01:00:00",50,78,58
717,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",NH3,"21-10-2021 01:00:00",1,1,1
718,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",SO2,"21-10-2021 01:00:00",2,4,2
719,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",CO,"21-10-2021 01:00:00",45,100,59
720,India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",OZONE,"21-10-2021 01:00:00",7,34,17
721,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",PM10,"21-10-2021 01:00:00",18,22,18
722,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",NO2,"21-10-2021 01:00:00",22,23,23
723,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",4,31,11
724,India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",19,48,33
725,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",PM2.5,"21-10-2021 01:00:00",18,87,47
726,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",PM10,"21-10-2021 01:00:00",34,143,84
727,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NO2,"21-10-2021 01:00:00",20,66,52
728,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",NH3,"21-10-2021 01:00:00",2,9,4
729,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",SO2,"21-10-2021 01:00:00",5,6,5
730,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",CO,"21-10-2021 01:00:00",16,49,32
731,India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",OZONE,"21-10-2021 01:00:00",31,50,31
732,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM2.5,"21-10-2021 01:00:00",17,78,45
733,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",PM10,"21-10-2021 01:00:00",39,62,48
734,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NO2,"21-10-2021 01:00:00",28,31,29
735,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",NH3,"21-10-2021 01:00:00",4,4,4
736,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",SO2,"21-10-2021 01:00:00",2,8,4
737,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",CO,"21-10-2021 01:00:00",14,28,15
738,India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",OZONE,"21-10-2021 01:00:00",12,43,23
739,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM2.5,"21-10-2021 01:00:00",23,83,51
740,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",PM10,"21-10-2021 01:00:00",27,100,55
741,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NO2,"21-10-2021 01:00:00",25,38,30
742,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",NH3,"21-10-2021 01:00:00",1,1,1
743,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",SO2,"21-10-2021 01:00:00",2,5,3
744,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",CO,"21-10-2021 01:00:00",28,31,29
745,India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",OZONE,"21-10-2021 01:00:00",9,43,27
746,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",PM2.5,"21-10-2021 01:00:00",14,64,33
747,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",PM10,"21-10-2021 01:00:00",23,55,36
748,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",NO2,"21-10-2021 01:00:00",21,28,24
749,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",NH3,"21-10-2021 01:00:00",4,6,5
750,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",SO2,"21-10-2021 01:00:00",1,5,2
751,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",CO,"21-10-2021 01:00:00",16,36,25
752,India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",OZONE,"21-10-2021 01:00:00",16,20,18
753,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM2.5,"21-10-2021 01:00:00",37,83,57
754,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",PM10,"21-10-2021 01:00:00",31,108,66
755,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",NO2,"21-10-2021 01:00:00",21,44,32
756,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",NH3,"21-10-2021 01:00:00",1,1,1
757,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",SO2,"21-10-2021 01:00:00",6,8,7
758,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",CO,"21-10-2021 01:00:00",23,34,27
759,India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",OZONE,"21-10-2021 01:00:00",11,20,17
760,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM2.5,"21-10-2021 01:00:00",15,92,54
761,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",PM10,"21-10-2021 01:00:00",10,122,64
762,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NO2,"21-10-2021 01:00:00",8,84,34
763,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",NH3,"21-10-2021 01:00:00",1,8,4
764,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",SO2,"21-10-2021 01:00:00",19,26,23
765,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",CO,"21-10-2021 01:00:00",10,106,20
766,India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",OZONE,"21-10-2021 01:00:00",8,40,22
767,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM2.5,"21-10-2021 01:00:00",53,98,69
768,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",PM10,"21-10-2021 01:00:00",68,131,98
769,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NO2,"21-10-2021 01:00:00",6,68,28
770,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",NH3,"21-10-2021 01:00:00",2,4,3
771,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",SO2,"21-10-2021 01:00:00",4,5,5
772,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",CO,"21-10-2021 01:00:00",28,58,38
773,India,Karnataka,Hubballi,"Deshpande Nagar, Hubballi - KSPCB",OZONE,"21-10-2021 01:00:00",9,67,41
774,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",PM10,"21-10-2021 01:00:00",70,159,106
775,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NO2,"21-10-2021 01:00:00",4,97,45
776,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",NH3,"21-10-2021 01:00:00",1,1,1
777,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",CO,"21-10-2021 01:00:00",16,60,28
778,India,Karnataka,Kalaburgi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",OZONE,"21-10-2021 01:00:00",42,84,70
779,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM2.5,"21-10-2021 01:00:00",17,73,51
780,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",PM10,"21-10-2021 01:00:00",18,125,57
781,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NO2,"21-10-2021 01:00:00",5,50,25
782,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",NH3,"21-10-2021 01:00:00",1,4,1
783,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",SO2,"21-10-2021 01:00:00",24,168,69
784,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",CO,"21-10-2021 01:00:00",42,70,57
785,India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",OZONE,"21-10-2021 01:00:00",1,49,14
786,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",PM2.5,"21-10-2021 01:00:00",16,52,29
787,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",PM10,"21-10-2021 01:00:00",22,64,38
788,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",NO2,"21-10-2021 01:00:00",5,22,10
789,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",NH3,"21-10-2021 01:00:00",5,8,6
790,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",SO2,"21-10-2021 01:00:00",15,25,20
791,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",CO,"21-10-2021 01:00:00",42,54,48
792,India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",OZONE,"21-10-2021 01:00:00",19,54,30
793,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",PM2.5,"21-10-2021 01:00:00",7,65,39
794,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
795,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",NO2,"21-10-2021 01:00:00",10,34,21
796,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",NH3,"21-10-2021 01:00:00",8,17,12
797,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",SO2,"21-10-2021 01:00:00",37,39,38
798,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",CO,"21-10-2021 01:00:00",57,68,62
799,India,Karnataka,Manglore,"Kadri, Mangalore - KSPCB",OZONE,"21-10-2021 01:00:00",8,34,18
800,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",PM2.5,"21-10-2021 01:00:00",3,32,17
801,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
802,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",NO2,"21-10-2021 01:00:00",2,6,4
803,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
804,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",SO2,"21-10-2021 01:00:00",3,15,12
805,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",CO,"21-10-2021 01:00:00",20,30,22
806,India,Karnataka,Medikeri,"Stuart Hill, Madikeri - KSPCB",OZONE,"21-10-2021 01:00:00",52,95,83
807,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM2.5,"21-10-2021 01:00:00",11,53,29
808,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",PM10,"21-10-2021 01:00:00",30,71,46
809,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",NO2,"21-10-2021 01:00:00",8,60,23
810,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",NH3,"21-10-2021 01:00:00",1,10,4
811,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",SO2,"21-10-2021 01:00:00",1,19,3
812,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",CO,"21-10-2021 01:00:00",2,84,23
813,India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",OZONE,"21-10-2021 01:00:00",13,72,28
814,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM2.5,"21-10-2021 01:00:00",49,118,70
815,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",PM10,"21-10-2021 01:00:00",69,218,112
816,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NO2,"21-10-2021 01:00:00",14,45,26
817,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",NH3,"21-10-2021 01:00:00",2,2,2
818,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",SO2,"21-10-2021 01:00:00",7,11,8
819,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",CO,"21-10-2021 01:00:00",8,49,19
820,India,Karnataka,Raichur,"Haji Colony, Raichur - KSPCB",OZONE,"21-10-2021 01:00:00",9,20,13
821,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM2.5,"21-10-2021 01:00:00",17,78,47
822,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",PM10,"21-10-2021 01:00:00",28,103,57
823,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NO2,"21-10-2021 01:00:00",15,55,42
824,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",NH3,"21-10-2021 01:00:00",1,2,1
825,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",SO2,"21-10-2021 01:00:00",17,26,21
826,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",CO,"21-10-2021 01:00:00",9,29,17
827,India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",OZONE,"21-10-2021 01:00:00",20,91,47
828,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM2.5,"21-10-2021 01:00:00",21,38,29
829,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",PM10,"21-10-2021 01:00:00",32,46,38
830,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NO2,"21-10-2021 01:00:00",9,23,16
831,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",NH3,"21-10-2021 01:00:00",2,6,5
832,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",SO2,"21-10-2021 01:00:00",2,7,4
833,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",CO,"21-10-2021 01:00:00",17,61,34
834,India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",OZONE,"21-10-2021 01:00:00",7,44,16
835,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",PM10,"21-10-2021 01:00:00",1,24,15
836,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NO2,"21-10-2021 01:00:00",8,57,21
837,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",NH3,"21-10-2021 01:00:00",1,2,2
838,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",SO2,"21-10-2021 01:00:00",4,52,13
839,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",CO,"21-10-2021 01:00:00",94,114,105
840,India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",OZONE,"21-10-2021 01:00:00",34,148,84
841,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM2.5,"21-10-2021 01:00:00",30,70,50
842,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",PM10,"21-10-2021 01:00:00",48,51,50
843,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NO2,"21-10-2021 01:00:00",13,14,14
844,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",NH3,"21-10-2021 01:00:00",1,2,1
845,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",SO2,"21-10-2021 01:00:00",5,7,5
846,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",CO,"21-10-2021 01:00:00",37,113,38
847,India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",OZONE,"21-10-2021 01:00:00",3,43,27
848,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM2.5,"21-10-2021 01:00:00",38,77,48
849,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",PM10,"21-10-2021 01:00:00",65,102,74
850,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",NO2,"21-10-2021 01:00:00",7,20,10
851,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",NH3,"21-10-2021 01:00:00",1,2,1
852,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",SO2,"21-10-2021 01:00:00",11,121,29
853,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",CO,"21-10-2021 01:00:00",1,44,10
854,India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",OZONE,"21-10-2021 01:00:00",13,27,21
855,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
856,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
857,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
858,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
859,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
860,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",CO,"21-10-2021 01:00:00",44,53,49
861,India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",OZONE,"21-10-2021 01:00:00",27,31,30
862,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
863,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
864,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",NO2,"21-10-2021 01:00:00",NA,NA,NA
865,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",NH3,"21-10-2021 01:00:00",NA,NA,NA
866,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
867,India,Kerala,Ernakulam,"Kacheripady, Ernakulam - Kerala PCB",CO,"21-10-2021 01:00:00",43,45,44
868,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",PM2.5,"21-10-2021 01:00:00",4,64,32
869,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",PM10,"21-10-2021 01:00:00",31,127,69
870,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NO2,"21-10-2021 01:00:00",16,29,22
871,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",NH3,"21-10-2021 01:00:00",2,2,2
872,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",SO2,"21-10-2021 01:00:00",1,3,2
873,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",CO,"21-10-2021 01:00:00",26,60,43
874,India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",OZONE,"21-10-2021 01:00:00",23,47,33
875,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",PM2.5,"21-10-2021 01:00:00",17,55,27
876,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",PM10,"21-10-2021 01:00:00",24,53,40
877,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NO2,"21-10-2021 01:00:00",45,54,50
878,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",NH3,"21-10-2021 01:00:00",4,5,5
879,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",SO2,"21-10-2021 01:00:00",NA,NA,NA
880,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",CO,"21-10-2021 01:00:00",21,72,37
881,India,Kerala,Kochi,"Vyttila, Kochi - Kerala PCB",OZONE,"21-10-2021 01:00:00",1,1,1
882,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",PM2.5,"21-10-2021 01:00:00",NA,NA,NA
883,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",PM10,"21-10-2021 01:00:00",NA,NA,NA
884,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",NO2,"21-10-2021 01:00:00",18,101,48
885,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",SO2,"21-10-2021 01:00:00",1,6,3
886,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",CO,"21-10-2021 01:00:00",85,92,89
887,India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",OZONE,"21-10-2021 01:00:00",6,41,15
888,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",PM2.5,"21-10-2021 01:00:00",26,78,39
889,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",PM10,"21-10-2021 01:00:00",36,111,54
890,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",NO2,"21-10-2021 01:00:00",6,36,19
891,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",NH3,"21-10-2021 01:00:00",1,1,1
892,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",SO2,"21-10-2021 01:00:00",5,9,7
893,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",CO,"21-10-2021 01:00:00",2,47,23
894,India,Kerala,Kozhikode,"Palayam, Kozhikode - Kerala PCB",OZONE,"21-10-2021 01:00:00",6,7,6
895,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",PM2.5,"21-10-2021 01:00:00",22,77,52
896,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",PM10,"21-10-2021 01:00:00",38,119,80
897,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NO2,"21-10-2021 01:00:00",11,32,21
898,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",NH3,"21-10-2021 01:00:00",1,6,2
899,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",SO2,"21-10-2021 01:00:00",1,6,3
900,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",CO,"21-10-2021 01:00:00",15,49,20
901,India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",OZONE,"21-10-2021 01:00:00",38,42,41
902,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",PM2.5,"21-10-2021 01:00:00",2,80,32
903,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",PM10,"21-10-2021 01:00:00",10,104,46
904,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",NO2,"21-10-2021 01:00:00",10,56,14
905,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",NH3,"21-10-2021 01:00:00",3,3,3
906,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",SO2,"21-10-2021 01:00:00",4,15,11
907,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",CO,"21-10-2021 01:00:00",14,88,30
908,India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",OZONE,"21-10-2021 01:00:00",13,34,14
909,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",PM2.5,"21-10-2021 01:00:00",39,132,75
910,India,"Madhya Pradesh",Bhopal,"T T Nagar, Bhopal - MPPCB",PM10,"21-10-2021 01:00:00",78,173,122
